AuthorID,Author,Date,Content,Attachments,Reactions
"404663721907191818","Andrés Vega#6041","21-Jan-18 05:51 PM","Hi guys","",""
"456226577798135808","Deleted User#0000","21-Jan-18 05:52 PM","Hello @Andrés Vega","",""
"404663721907191818","Andrés Vega#6041","21-Jan-18 10:00 PM","Do you speak spanish? @Deleted User","",""
"456226577798135808","Deleted User#0000","21-Jan-18 11:44 PM","No, I don't","",""
"404565085177249794","Indraraj Dodiya#5893","25-Jan-18 08:06 AM","hello..","",""
"257888406925737984","fharoe#9657","25-Jan-18 08:32 PM","Sup guys/gals","",""
"382561130834558976","the king#1961","18-Feb-18 10:28 PM","Hi. I have submitted my first assignment on 21th of January. It is going to be one month in 3 days. When should we expect assignments to be graded? Thank you.","",""
"421339057193353226","Rene#3322","08-Mar-18 06:20 PM","hi","",""
"381374366371414016","Hakmad#6988","09-Mar-18 08:18 PM","I don't have an ex...","",""
"434063552115113984","Vibhav Tiwari#1792","12-Apr-18 10:04 PM","Can CS50 for Business Professionals be taught at our own colleges?","",""
"393854278764068875","curiouskiwi#1671","12-Apr-18 10:32 PM","@Vibhav Tiwari best to email outreach@cs50.harvard.edu","","👍 (1)"
"448145849562955787","Elena#3470","21-May-18 07:03 PM","Hi, I have received my score to the second assignment and would like to understand some score explanations. Would it be possible to contact someone to help me understand? I would say that my scratch complies with all the requirements  but it looks like I am missing ""several "". And I can´t find them!","",""
"393854278764068875","curiouskiwi#1671","22-May-18 12:30 AM","Hi @Elena best to email outreach@cs50.harvard.edu and someone can guide you","",""
"449868511578292224","rabiu50#5212","26-May-18 01:55 PM","hello everyone","",""
"450510882854928414","Aung Zin Linn#1720","28-May-18 07:16 AM","Hello everyone
I have a question.
How long it really takes to finish CS50 for Business Professionals?
I am about to enroll now. But will I make it in only 6 months?
Please let me know. Thank you guys 😃","",""
"393854278764068875","curiouskiwi#1671","28-May-18 07:26 AM","@Aung Zin Linn per the course info page:  Length:  6 weeks
Effort:  2-6 hours per week    So that's 12-36 hours total.  6 months should be more than enough time!","",""
"450510882854928414","Aung Zin Linn#1720","28-May-18 07:27 AM","Oh I see, 
Thank you, Kiwi 😃","",""
"451437430529327115","kavish11#9565","30-May-18 08:39 PM","Hello everyone
I need clarity for the first question of  the Internet Technologies assigment. 
What does it mean by ""explain in a paragraph"" ? Is there a minumum or maximum number of words required ? 
Thank you guys.","",""
"397677328660037632","Maarten#1004","30-May-18 10:42 PM","Perhaps this helps? https://wordcounter.net/blog/2015/11/30/10988_how-many-sentences-in-a-paragraph.html","",""
"451437430529327115","kavish11#9565","31-May-18 07:23 AM","@Maarten Thanks","",""
"451437430529327115","kavish11#9565","01-Jun-18 03:07 PM","Hello, one more question about the internet techologies module: do my answers need to be based on the lecture provided ? because for certain questions it specifies that we can look it up on google if not familiar. Thanks again.","",""
"452670891739054082","Seraj#9747","03-Jun-18 07:07 AM","hello...how many attempts do we have for our assignments?","",""
"451437430529327115","kavish11#9565","03-Jun-18 11:38 AM","@Seraj hey 😃 did you use google for all the assignments ?","",""
"451437430529327115","kavish11#9565","03-Jun-18 11:42 AM","i got the answer from David J.Malan himself : Most questions can be answered based on lectures alone, but aok to research further on Google. But your answers should be in your own words always!

Good Luck fellow learners.","",""
"452670891739054082","Seraj#9747","03-Jun-18 09:52 PM","@kavish11  No. I yet to start the first assignment.","",""
"317062230967320580","OriGreenleaf#7122","07-Jun-18 08:35 PM","hello... i have submitted two assignment and its been two weeks since i have submitted them....so any idea when i might hear from them.... thanks in advance","",""
"393854278764068875","curiouskiwi#1671","07-Jun-18 11:16 PM","@OriGreenleaf from what I can see, everything submitted through Jun 5 has been graded.  What's your edX username? I'll check the submissions list.","",""
"317062230967320580","OriGreenleaf#7122","07-Jun-18 11:19 PM","md.sanjidislam1","",""
"393854278764068875","curiouskiwi#1671","07-Jun-18 11:23 PM","@OriGreenleaf I don't see your username at all in our list of registered students in CS50 for Business.  After your first submission, did you get an email confirming it?","",""
"317062230967320580","OriGreenleaf#7122","07-Jun-18 11:24 PM","yup","",""
"317062230967320580","OriGreenleaf#7122","07-Jun-18 11:25 PM","sorry i might have mistyped md_sanjidislamp this is the correct one","",""
"393854278764068875","curiouskiwi#1671","07-Jun-18 11:26 PM","ah","",""
"393854278764068875","curiouskiwi#1671","07-Jun-18 11:26 PM","let me check that","",""
"393854278764068875","curiouskiwi#1671","07-Jun-18 11:27 PM","so I see that you got 7/9 on the first and 8/8 on the second (both are passing grades)","",""
"393854278764068875","curiouskiwi#1671","07-Jun-18 11:28 PM","did you not get an email?  (I'm not personally involved in this course, so I'm not 100% sure of the procedure)","",""
"317062230967320580","OriGreenleaf#7122","07-Jun-18 11:36 PM","no","",""
"317062230967320580","OriGreenleaf#7122","07-Jun-18 11:36 PM","oh ok thanks then","",""
"393854278764068875","curiouskiwi#1671","07-Jun-18 11:40 PM","you should be getting emails when your assignments are graded.  Perhaps they've gone to the spam folder?","",""
"317062230967320580","OriGreenleaf#7122","07-Jun-18 11:42 PM","let me check","",""
"317062230967320580","OriGreenleaf#7122","07-Jun-18 11:46 PM","ok it turns out i got the second one bt no trace of the first one thou","",""
"448477636440883224","Vigneshwar_N5_FT#1038","09-Jun-18 12:05 PM","I want help in writing a code in java script /python to read and write lamda function to aws through my server","",""
"477307427973365773","Scotty#0375","10-Aug-18 06:23 AM","Hey, out of curiosity, how are people liking this course?","",""
"478747161232932874","bcampb5#5612","14-Aug-18 05:19 AM","Anyone get only one of their assignment scores? I'm through web development, but only got a score for one programming language assignment. What happened to the first assignment score?","",""
"393854278764068875","curiouskiwi#1671","14-Aug-18 05:31 AM","@bcampb5 there seems to be some glitches with how Google handles the emailing of results. If you give me your edX username, I can see what's been graded for you.","",""
"478747161232932874","bcampb5#5612","14-Aug-18 05:39 AM","BRCamp @curiouskiwi","",""
"478747161232932874","bcampb5#5612","14-Aug-18 05:40 AM","Also, is there any way to find out details about scores? Not sure why I lost a point on my programming assignment. Would be cool if I could improve on it.","",""
"393854278764068875","curiouskiwi#1671","14-Aug-18 05:47 AM","(answered privately)","",""
"492665865645326338","Pizzamaster700#5322","24-Sep-18 01:52 PM","Hello @curiouskiwi  Can you please help checking if my assignment had received scores?  One of first assignments (from July) did not receive score, so i had resubmitted it about a week ago altogether with assignment i did poorly. My EDX name is: alexander_levshin","",""
"393854278764068875","curiouskiwi#1671","24-Sep-18 01:56 PM","Grading is done every 2 weeks or so.  Looks like you just missed the last grading session so your latest hasn't yet been graded.  @Pizzamaster700","",""
"492665865645326338","Pizzamaster700#5322","24-Sep-18 01:59 PM","Thanks, will hold on tight then. I was worried, as it was not scored initially with submission from July.","",""
"456226577798135808","Deleted User#0000","17-Oct-18 08:16 PM","Hi there @curiouskiwi  could you please help me see if all my assignments have been scored? Previously I done the first 4 assignments earlier, but I made changes to my name so in order to get a verified certificate I resubmitted them. The remaining 2 were done using the correct name.  Now I've received notifications of assignments 3-6 , all with my correct name.  But resubmitted assignment  1 and 2 haven't got any, so I'm quite concerned something may have gone wrong. Thanks a lot! My  Edx username is kzxvr.","",""
"393854278764068875","curiouskiwi#1671","17-Oct-18 10:27 PM","@Deleted User  I see submissions for all 6.  You have passed 5 of them, but the first one you have a score of 6/9  (you need minimum of 7/9).","",""
"456226577798135808","Deleted User#0000","18-Oct-18 08:16 AM","@curiouskiwi Thank you so much.  I guess I  should correct some errors in the first one then.","",""
"455728562310479886","mariam#7323","03-Dec-18 03:37 PM","Hi @@curiouskiwi , could you please tell me my grades ( if they're already gradded ) . I submitted the 6 assignment first one on 17/11 and last one on 26/11. And I haven't received any emails of my grades exept on one . So I need to know which I passed and which I did not , to resubmit those I didn't pass before the deadline . My edx handle is MariamMaher550 . Thanks in advance.","",""
"393854278764068875","curiouskiwi#1671","03-Dec-18 08:35 PM","@mariam grading is done every 2 weeks or so, so your first 2 assignments have been graded (you passed both) but the others have not yet been graded.","",""
"455728562310479886","mariam#7323","03-Dec-18 08:44 PM","@curiouskiwi thanks , so when do you suggest I check with you again ?","",""
"456226577798135808","Deleted User#0000","06-Dec-18 03:20 PM","Hello everybody...I'm in verified track of this course and received an email informing my completion of CS50B a month ago (on Oct 28,), which said ""Your username will be submitted to edX so they may generate a certificate for you for this course, which should appear on your dashboard soon."" However up to this moment the certificate hasn't appeared on my edX dashboard. Could someone please help me on this? Thanks a lot!","",""
"456226577798135808","Deleted User#0000","06-Dec-18 03:26 PM","ps: My edX username is kzxvr. I did not change any account information since I upgraded to verified so there  is unlikely to be an account mismatch.","",""
"455728562310479886","mariam#7323","06-Dec-18 06:25 PM","@curiouskiwi  , has the 3rd to 6th assignment been graded yet ? My edx username is MariamMaher550","",""
"393854278764068875","curiouskiwi#1671","06-Dec-18 09:51 PM","@Deleted User according to my list, we sent your name to edX on 27 Oct.  I'd suggest you contact edX and ask them why it's not appearing.  Alternatively, send an email to certificates@cs50.harvard.edu and we can follow up with edX for you (although that might take longer).","",""
"393854278764068875","curiouskiwi#1671","06-Dec-18 09:51 PM","@mariam Looks like there hasn't been any new grading since you asked last time.","",""
"455728562310479886","mariam#7323","06-Dec-18 09:53 PM","@curiouskiwi  ohh ,thanks.","",""
"456226577798135808","Deleted User#0000","07-Dec-18 06:16 AM","@curiouskiwi Thanks so much!","",""
"455728562310479886","mariam#7323","08-Dec-18 10:35 PM","Hi @curiouskiwi , has my 3rd to 6th assignments been graded yet ? My edx username is MariamMaher550 Sorry for the bother.","",""
"455728562310479886","mariam#7323","11-Dec-18 09:28 PM","Hi @curiouskiwi , has my 3rd to 6th assignments been graded yet ? My edx username is MariamMaher550 . If yes can I know my scores ?","",""
"455728562310479886","mariam#7323","11-Dec-18 10:50 PM","Never mind , I have received emails with my gradings . Thanks !","",""
"152547561696264193","Shadow#1009","13-Dec-18 04:06 PM","I had a bit too much fun with the 'algorithm' for the first assignment haha. Are there any examples of what was expected? I'm definitely not going to change my answer as I spent way too much time on it, but I am really curious as to how it is 'supposed' to be done.","",""
"450510882854928414","Aung Zin Linn#1720","29-Dec-18 10:28 AM","Can anyone explain me what are steps to finish the CS50 Business course? I've verified the course and submitted ""Computational Thinking"" as first assignment. But I do not receive my score on 1st assignment yet as they said should receive in a few weeks. Anyone know why? Thank you.","",""
"152547561696264193","Shadow#1009","11-Jan-19 07:34 PM","Dang... so I simply won't be able to submit my last 2 or 3 assignments and get scored since the course ended?? I didn't quite understand what was meant by that when I started... 
Will the new updated course at least transfer our progress?","",""
"493092959248580618","figo718#3067","03-Mar-19 06:10 PM","hi all I'was planning to upgrade  my cs50 for the certificates
I just wanted to know what kind of questions are given for the tests
can someone send me some sample questions?","",""
"393854278764068875","curiouskiwi#1671","03-Mar-19 07:03 PM","@figo718 do you mean the weekly assignments?  You don't have to be verified in order to see them.","",""
"493092959248580618","figo718#3067","03-Mar-19 07:13 PM","@curiouskiwi 
no I mean for getting the certs I need a different set of assignments right?","",""
"393854278764068875","curiouskiwi#1671","03-Mar-19 07:27 PM","no","",""
"393854278764068875","curiouskiwi#1671","03-Mar-19 07:28 PM","the only assignments are the weekly ones.","",""
"493092959248580618","figo718#3067","03-Mar-19 07:30 PM","ok","",""
"493092959248580618","figo718#3067","03-Mar-19 07:50 PM","@curiouskiwi  
cool!!
I thought merits are involved","",""
"463506923677941770","Isaac#4630","18-Apr-19 11:54 AM","Hey","",""
"580704876636405779","Engel#7744","22-May-19 02:02 PM","Hello guys! I just started the CS50 business program and it seems I am not able to view the Notes on neither of the lectures while on other courses I am able to see it. Does somebody know what could be the issue, are the links working for you guys?","",""
"393854278764068875","curiouskiwi#1671","22-May-19 11:06 PM","@Engel I'll ask the team and see if they've been moved. I'll post back here when fixed.","",""
"580704876636405779","Engel#7744","23-May-19 09:06 AM","@curiouskiwi Thank you!","",""
"393854278764068875","curiouskiwi#1671","03-Jun-19 10:31 PM","@Engel sorry for the delay.  The notes links should be fixed now.","","👌 (1)"
"524908888315658241","SDZ丶GHOST OF DELTA#5446","06-Jun-19 05:08 PM","@heys guys","",""
"524908888315658241","SDZ丶GHOST OF DELTA#5446","06-Jun-19 05:08 PM","I'm new to cs50...I need to more details about it... please help","",""
"527414943977570305","Dood#6822","30-Jun-19 03:35 PM","Hi, I just submitted the last assignment and I'm going for certification. So my questions are:","",""
"527414943977570305","Dood#6822","30-Jun-19 03:36 PM","1. I have 7/9 score in one assignment. Is that still ok? Or do I need to redo it? 2. Will the points even be mentioned on the certificate? 3. Can I even resend after I have done all assignments? 4. Will I get the certificate automatically or do I need to request it? thx in advance!","",""
"393854278764068875","curiouskiwi#1671","30-Jun-19 09:48 PM","@Dood  
1. that's more than 70% so it's fine.  
2. No.  
3. Yes, if you have any assignments that didn't pass.  
4.  Yes, automatically.  They are issued every few weeks.","",""
"527414943977570305","Dood#6822","02-Jul-19 07:39 PM","@curiouskiwi  thank you","",""
"580952735281709056","yumby#6056","26-Jul-19 10:09 PM","I have to score more than 70% on each assignment in order to qualify for the certificate correct?","",""
"580952735281709056","yumby#6056","09-Aug-19 06:49 AM","Is there a way to check when my recent assignments will be graded? I just finished all of the assignments and wanted to get the certificate before college starts again","",""
"613753246929911809","Ishita#8233","21-Aug-19 06:32 PM","Hey anyone knows how to start the web development assignment? The assignment  says to open the index.html and style.css files pre-created for us in Git Hub. How do we do that?","",""
"470930030764228618","Marcel Ferrari#0967","22-Aug-19 04:40 PM","@Ishita you should open them with a text editor. I recommend Atom: https://atom.io","",""
"613753246929911809","Ishita#8233","22-Aug-19 07:22 PM","How do we open them?","",""
"381092789875900417","marxplank#9474","23-Aug-19 09:22 AM","download them, open the text editor","",""
"381092789875900417","marxplank#9474","23-Aug-19 09:22 AM","click on file","",""
"381092789875900417","marxplank#9474","23-Aug-19 09:22 AM","click on open","",""
"381092789875900417","marxplank#9474","23-Aug-19 09:22 AM","select the files","",""
"381092789875900417","marxplank#9474","23-Aug-19 09:22 AM","VOILA!","",""
"492450454341550100","WhipStreak23#6131","18-Sep-19 12:59 AM","You mean VSCodium?","",""
"492450454341550100","WhipStreak23#6131","18-Sep-19 01:00 AM","Wrong link @Marcel Ferrari","",""
"492450454341550100","WhipStreak23#6131","18-Sep-19 01:00 AM","https://code.visualstudio.com/","",""
"492450454341550100","WhipStreak23#6131","18-Sep-19 01:00 AM","He meant that one.","",""
"470930030764228618","Marcel Ferrari#0967","18-Sep-19 08:04 AM","Nah @WhipStreak23, I still root for atom 😂","",""
"492450454341550100","WhipStreak23#6131","18-Sep-19 04:45 PM","They're both owned by microsoft.","",""
"492450454341550100","WhipStreak23#6131","18-Sep-19 04:45 PM","🤦","",""
"492450454341550100","WhipStreak23#6131","18-Sep-19 04:46 PM","Atom's debugger has gone. Github has been bought by Microsoft.","",""
"492450454341550100","WhipStreak23#6131","18-Sep-19 04:46 PM","They're putting less and less work into Atom.","",""
"503393390327758848","John Lins#5945","14-Oct-19 06:47 AM","Hey, I am taking the CS50B course on edx.org. does anyone know how I can view my progress?","",""
"393854278764068875","curiouskiwi#1671","14-Oct-19 06:49 AM","CS50B is graded entirely via the google forms.  I'm afraid you need to keep track yourself.","",""
"645191804060303380","rizhash#8618","28-Dec-19 11:03 AM","anyone  who complete the business course and then decide to take full plunge in the cs50 main course. Is it doable for a guy without programming background","",""
"246758358567223301","JadeShadow#7473","14-Jan-20 07:16 PM","Is it normal for my grades from the forms to take a long time to release","",""
"246758358567223301","JadeShadow#7473","14-Jan-20 07:16 PM","I've done several assignments but gotten only one grade released thus far","",""
"555013270134849566","chasefrench#8442","29-Jan-20 10:15 AM","I have completed all the assignments and got all my marks however, nothing seems to happen...?! How do I get my certificate? Thanks if anyone can help","",""
"393854278764068875","curiouskiwi#1671","29-Jan-20 08:15 PM","It can take up to 30 days. If it's been longer than that, send an email to certificates@cs50.harvard.edu","",""
"555013270134849566","chasefrench#8442","05-Feb-20 04:19 PM","many thanks curiouskiwi","",""
"592598836313325568","Tokom#8458","15-Feb-20 06:02 PM","I need a friend of same interest in computer science to discuss and develop. Anyone?","",""
"691244582817497098","LuisBorjaGG#1903","22-Mar-20 01:44 PM","Hi everyone!. I have just finished all the lessons of CS50B, but...when I have decided to start doing the ASSIGNMENTS, something wrong happened. Are they not available?¿","",""
"691244582817497098","LuisBorjaGG#1903","22-Mar-20 01:44 PM","This is the message I received: CS50B 2018 has concluded. Standby for the new forms for CS50B 2019, coming soon!","",""
"691244582817497098","LuisBorjaGG#1903","22-Mar-20 01:46 PM","Hi @curiouskiwi . Do you know why the assignments are not available??","",""
"423502184030797844","ositanachi#2032","22-Mar-20 05:29 PM","I know they have different a audience, but does CS50-law go more in depth into the CS concepts presented compared to CS50-business?","",""
"482927264946978865","Franz Liszt (AFuAM, Schröder)#3766","30-Mar-20 02:48 PM","Hi dear all!
Question to CS50B - Assignment 1
Do we need to install one's own IDE (Integrated Development Environment to answer the algorithm question ?
is _visual studio code_ mentioned by @WhipStreak23 the best? any online ones for beginning? 
Thanks!","",""
"551662388848492572","elissetx#5035","07-Apr-20 02:01 AM","Hey! Hello i need some help with a question in attempt for computational thinking","",""
"449658667256512535","Mr.Harrow#9860","07-Apr-20 01:55 PM","Hello! Is CS50x required to pursuit cs50-business?","",""
"393854278764068875","curiouskiwi#1671","07-Apr-20 10:23 PM","@Mr.Harrow no, CS50 for Business is an alternate course that takes a top down approach.  No need at all to take CS50x first.","",""
"698222397492428822","DANI#1632","10-Apr-20 08:46 PM","hello! could anyone help me?","",""
"698222397492428822","DANI#1632","10-Apr-20 08:46 PM","I failed in my assingment, can I retake it?","",""
"698222397492428822","DANI#1632","10-Apr-20 08:49 PM","I just saw I can retake it. Do I need to do the same process as before? open the google forms, copy the answers I already passed and re answer the one I failed?","",""
"698222397492428822","DANI#1632","10-Apr-20 09:34 PM","hi @curiouskiwi , could you help me with this?","",""
"441566459282587668","JP Lang 78#0919","12-Apr-20 10:38 PM","I have a similar question then Dani - I submitted and I got a message with grades, but when I follow that link and so all asked my grade book is empty - do I have to resubmit?","",""
"606421436185444353","scottysire#7811","16-Apr-20 03:14 PM","hi guys","",""
"606421436185444353","scottysire#7811","16-Apr-20 03:15 PM","does anyone know the difference between cs50 for business professionals and the normal intro for cs50?","",""
"678582475089510400","Aditya#9834","18-Apr-20 07:28 PM","like if I have to built a software company then what should be the initiation","",""
"678582475089510400","Aditya#9834","18-Apr-20 07:29 PM","quite irrelevant I know","",""
"678582475089510400","Aditya#9834","18-Apr-20 07:29 PM","but still","",""
"678582475089510400","Aditya#9834","18-Apr-20 07:30 PM","right now I'm 16 years old can anyone help me out of this","",""
"701026559720685568","David Agape#4016","18-Apr-20 11:47 PM","> does anyone know the difference between cs50 for business professionals and the normal intro for cs50?
@scottysire From What I Could See. Its The Difference Between The Driver Of The Car, And The Person In Front Seat.","",""
"701026559720685568","David Agape#4016","18-Apr-20 11:48 PM","> right now I'm 16 years old can anyone help me out of this
@Aditya Nope. Very relevant 🙂 , what do you mean by initiation?","",""
"678582475089510400","Aditya#9834","19-Apr-20 12:45 AM","like initiation means what should be the first step to build our own industry","",""
"678582475089510400","Aditya#9834","19-Apr-20 12:46 AM","or how to tell our ideas to the companies","",""
"678582475089510400","Aditya#9834","19-Apr-20 12:50 AM","or likely if not software company then I have another great idea to work upon","",""
"701026559720685568","David Agape#4016","19-Apr-20 01:46 AM","Im Not Sure Of The Initiation Logic. But One Thing I Am Sure Of Is The DNA Logic. No Fingerprint In The Whole World, Is The Same. No Matter What Anyone Tells You, Always Remember, You've Got Something To Offer, That They Are Probably DYING for. They Can't See It. But You Can. Our Imaginations Are More Material Than Reality. All You Have To Do Is Believe 🙂","",""
"193833001942122496","Toasty#3847","19-Apr-20 06:08 AM","bruh what","",""
