AuthorID,Author,Date,Content,Attachments,Reactions
"252541269602074635","chipped#5084","01-Jul-18 05:22 PM",":GWqlabsHyperSweats:","",""
"403211213699547157","Aternus#9711","02-Jul-18 12:36 AM","yay!","",""
"462998926581039137","chauhankiran#8685","02-Jul-18 07:23 AM","Hi, This is Kiran from India.

I have looked over the website of CS50-mobile[1] and found that it has link to Sections[2] but it doesn't have anything except two links. One is giving 404 error where is second take me to the logins.","",""
"462998926581039137","chauhankiran#8685","02-Jul-18 07:23 AM","[1]. https://cs50.github.io/mobile/
[2]. https://cs50.github.io/mobile/sections","",""
"393854278764068875","curiouskiwi#1671","02-Jul-18 07:52 AM","@chauhankiran if you aren't a registered Harvard student, the best place to get your course materials is on the edX page.  the github.io page is being used for the Harvard class.","",""
"393854278764068875","curiouskiwi#1671","02-Jul-18 07:52 AM","https://courses.edx.org/courses/course-v1:HarvardX+CS50M+Mobile/course/","",""
"393854278764068875","curiouskiwi#1671","02-Jul-18 07:52 AM","there are no sections for edX students.","",""
"461158947387211786","khangal#1993","02-Jul-18 11:28 AM","Hello, on project0 todo item's text could be anythin right?","",""
"403211213699547157","Aternus#9711","02-Jul-18 11:53 AM","Yeah","",""
"463383344470687745","Mars#3720","02-Jul-18 07:45 PM","has anyone started project0 yet?","",""
"403211213699547157","Aternus#9711","02-Jul-18 08:04 PM","Not yet","",""
"403211213699547157","Aternus#9711","02-Jul-18 08:04 PM","I was hoping to start it today but got distracted","",""
"463383344470687745","Mars#3720","02-Jul-18 10:00 PM","@Aternus  lol, same","",""
"323480701108355073","Racoon#3181","02-Jul-18 10:35 PM","at project0, should I add an input field when adding new TODO or just generate random task?","",""
"421013308905095188","Phant#5757","02-Jul-18 11:28 PM","as an edx student, do we hand in projects to be marked?","",""
"393854278764068875","curiouskiwi#1671","02-Jul-18 11:41 PM","@Phant submission instructions are coming soon.","",""
"460803575317135370","Rodrigo#3352","03-Jul-18 12:20 AM","Awesome, I'm excited for this!","",""
"463383344470687745","Mars#3720","03-Jul-18 08:47 AM","@Racoon that what I'm trying to figure out","",""
"451149501869195269","TimBiden#5032","03-Jul-18 11:09 AM","1:09 am and I'm just starting this. Stoked!","",""
"304550956316491776","Separo#3883","03-Jul-18 04:11 PM","Hi. Just started. On lecture 3. Have built an app in Swift native. Excited to port to Android and build for both in future.","",""
"323480701108355073","Racoon#3181","03-Jul-18 05:27 PM","@Mars I watched the next lecture and Jordan just created a prompt.","",""
"460803575317135370","Rodrigo#3352","03-Jul-18 07:25 PM","I'm waiting for the projects to come out","",""
"460803575317135370","Rodrigo#3352","03-Jul-18 07:25 PM","I will create a 5 people study group that meets once a week to do the entire course","",""
"460803575317135370","Rodrigo#3352","03-Jul-18 07:25 PM","On Sundays","",""
"460803575317135370","Rodrigo#3352","03-Jul-18 07:26 PM","If anyone is interested let me know so I can explain how it will work. Send me an email to rodrigomlp@gmail.com","",""
"460803575317135370","Rodrigo#3352","03-Jul-18 07:26 PM","Starting at the beginning of September","",""
"463383344470687745","Mars#3720","03-Jul-18 07:41 PM","@Racoon  ill check out the next lecture then. Thanks.","",""
"452197155042492418","maxim#8058","03-Jul-18 09:38 PM","Hey guys, does project0 need to keep the list persistent with some kind of storage?","",""
"463383344470687745","Mars#3720","04-Jul-18 07:35 AM","anyone get started on `Project0` ?","",""
"403211213699547157","Aternus#9711","04-Jul-18 11:45 AM","Not yet, I'm still watching the first lecture","",""
"304550956316491776","Separo#3883","04-Jul-18 12:51 PM","@Mars Not yet. I'm gonna get through lecture 2 first. You?","",""
