AuthorID,Author,Date,Content,Attachments,Reactions
"397634699041701890","Travar#9492","02-Jan-18 08:19 AM","Can anyone assist me with this problem?","",""
"252555661630636032","mcheisenburglar#8092","02-Jan-18 08:20 AM","is fifteen still a thing in the 2018 version? it's no longer there on my pset3","",""
"397634699041701890","Travar#9492","02-Jan-18 08:20 AM","Well, I'd be glad to stop working on this if it's no longer required.","",""
"397634699041701890","Travar#9492","02-Jan-18 08:20 AM","When did it roll over?","",""
"252555661630636032","mcheisenburglar#8092","02-Jan-18 08:21 AM","the new curriculum is updated every year","",""
"252555661630636032","mcheisenburglar#8092","02-Jan-18 08:21 AM","so literally today on the 1st of January","",""
"397634699041701890","Travar#9492","02-Jan-18 08:21 AM","Yes.  I know.","",""
"252555661630636032","mcheisenburglar#8092","02-Jan-18 08:21 AM","pset3 only shows Music right now","",""
"397634699041701890","Travar#9492","02-Jan-18 08:21 AM","That's the answer I needed.","",""
"252555661630636032","mcheisenburglar#8092","02-Jan-18 08:21 AM","for me at least","",""
"252555661630636032","mcheisenburglar#8092","02-Jan-18 08:21 AM","but i'd personally still have a go at fifteen.c just to get more experience. it's up to you tho","",""
"397634699041701890","Travar#9492","02-Jan-18 08:22 AM","I've still put a lot of work into it, so if it  can be helped that would be nice.","",""
"252555661630636032","mcheisenburglar#8092","02-Jan-18 08:22 AM","it can be a bit frustrating","",""
"252555661630636032","mcheisenburglar#8092","02-Jan-18 08:22 AM","i finished fifteen last week, i'd love to help out","",""
"397634699041701890","Travar#9492","02-Jan-18 08:22 AM","My issue is this...","",""
"397634699041701890","Travar#9492","02-Jan-18 08:22 AM","I'm working on implementing move()","",""
"397634699041701890","Travar#9492","02-Jan-18 08:23 AM","When I go to make the swap, it just doesn't  do it.  I've tried several different approaches.","",""
"397634699041701890","Travar#9492","02-Jan-18 08:23 AM","Now I'm actually get segmentation errors which never happened before..","",""
"252555661630636032","mcheisenburglar#8092","02-Jan-18 08:23 AM","hmm, what's your code for swapping pieces?","",""
"252555661630636032","mcheisenburglar#8092","02-Jan-18 08:24 AM","wrap it in","",""
"252555661630636032","mcheisenburglar#8092","02-Jan-18 08:24 AM","\```","",""
"397634699041701890","Travar#9492","02-Jan-18 08:24 AM","I have a paste bin link","",""
"252555661630636032","mcheisenburglar#8092","02-Jan-18 08:24 AM","if you want to send it here","",""
"397634699041701890","Travar#9492","02-Jan-18 08:24 AM","h/o","",""
"252555661630636032","mcheisenburglar#8092","02-Jan-18 08:24 AM","that's also fine","",""
"397634699041701890","Travar#9492","02-Jan-18 08:24 AM","https://pastebin.com/wwwjZXKT","",""
"397634699041701890","Travar#9492","02-Jan-18 08:24 AM","this is the worst code i've ever written in my life","",""
"397634699041701890","Travar#9492","02-Jan-18 08:25 AM","that is actually not the best version i've done","",""
"397634699041701890","Travar#9492","02-Jan-18 08:25 AM","code to swap is around line 44","",""
"252555661630636032","mcheisenburglar#8092","02-Jan-18 08:26 AM","what's fopen for?","",""
"397634699041701890","Travar#9492","02-Jan-18 08:26 AM","i have an external file i've been printing data to","",""
"397634699041701890","Travar#9492","02-Jan-18 08:26 AM","similar to the log file that comes with the project","",""
"252555661630636032","mcheisenburglar#8092","02-Jan-18 08:26 AM","ah ok","",""
"397634699041701890","Travar#9492","02-Jan-18 08:26 AM","it may very well be interfering with my code in some way, i'm not sure","",""
"397634699041701890","Travar#9492","02-Jan-18 08:27 AM","that code is just trying to swap out the space char with the one directly above.  i didn't do horizontal swaps because i can't get the vertical ones working","",""
"397634699041701890","Travar#9492","02-Jan-18 08:27 AM","i've found that if i hard code data in, i can make that data swap, but not refernces from the board array","",""
"397634699041701890","Travar#9492","02-Jan-18 08:29 AM","i'm not checking anything related to boundries","",""
"397634699041701890","Travar#9492","02-Jan-18 08:29 AM","i didn't think it was needed based on how i got the location of the space and the user input","",""
"397634699041701890","Travar#9492","02-Jan-18 08:29 AM","i wouldn","",""
"397634699041701890","Travar#9492","02-Jan-18 08:29 AM","i wouldn't understand how to integrate that from a conceptual level","",""
"252555661630636032","mcheisenburglar#8092","02-Jan-18 08:31 AM","first of all, have you checked to see if the program is correctly finding the positions of both user tile and blank space?","",""
"397634699041701890","Travar#9492","02-Jan-18 08:31 AM","yes, yes","",""
"252555661630636032","mcheisenburglar#8092","02-Jan-18 08:31 AM","just speaking from personal experience, that helped me out a bunch","",""
"397634699041701890","Travar#9492","02-Jan-18 08:31 AM","i did that many times over","",""
"397634699041701890","Travar#9492","02-Jan-18 08:31 AM","that's what the data outputting to the file is recording","",""
"397634699041701890","Travar#9492","02-Jan-18 08:32 AM","that was not an issue, i solved and made certain of that early on","",""
"397634699041701890","Travar#9492","02-Jan-18 08:32 AM","USER SELECTION: 6
LOCATION:
     Y - 0, X - 2
SPACE LOCATION:
     Y - 2, X - 2","",""
"397634699041701890","Travar#9492","02-Jan-18 08:32 AM","this is what is being output to that file","",""
"397634699041701890","Travar#9492","02-Jan-18 08:32 AM","the LOCATION is the coordinates of the user input, in this case '6'","",""
"397634699041701890","Travar#9492","02-Jan-18 08:33 AM","that data is being fed by the same data that i am making the swap with and is correct","",""
"397634699041701890","Travar#9492","02-Jan-18 08:33 AM","ditto for the space location","",""
"397634699041701890","Travar#9492","02-Jan-18 08:33 AM","here's an interesting quirk though","",""
"397634699041701890","Travar#9492","02-Jan-18 08:33 AM","if I select tile '3'","",""
"397634699041701890","Travar#9492","02-Jan-18 08:34 AM","USER SELECTION: 3
LOCATION:
     Y - 2, X - 2
SPACE LOCATION:
     Y - 1, X - 2","",""
"397634699041701890","Travar#9492","02-Jan-18 08:34 AM","This is output.  Basically, it's wrong - because the coords for the location are now where the SPACE should be and vice-versa","",""
"397634699041701890","Travar#9492","02-Jan-18 08:34 AM","But if I run the same command again -","",""
"397634699041701890","Travar#9492","02-Jan-18 08:34 AM","USER SELECTION: 3
LOCATION:
     Y - 2, X - 2
SPACE LOCATION:
     Y - 1, X - 2","",""
"252555661630636032","mcheisenburglar#8092","02-Jan-18 08:34 AM","for reference, how large of a game board are you using?","",""
"397634699041701890","Travar#9492","02-Jan-18 08:34 AM","I get this.  Like it's swapping internally","",""
"397634699041701890","Travar#9492","02-Jan-18 08:34 AM","3 x 3","",""
"397634699041701890","Travar#9492","02-Jan-18 08:35 AM","But even though that swap is happening, it's not actually changing the board values","",""
"397634699041701890","Travar#9492","02-Jan-18 08:35 AM","so on first attempt this will fire","",""
"397634699041701890","Travar#9492","02-Jan-18 08:35 AM","if (tileY == spaceY - 1){
            place = board[tileY][tileX];
            board[spaceY][spaceX] = place;
            board[tileY][tileX] = 0;
            fprintf(tfile, ""--SPACE Y: %i\n--TILE Y: %i\n"", spaceY, tileY);
            fprintf(tfile, ""Y - 1 CODE FIRED\n\n\n"");
        }","",""
"397634699041701890","Travar#9492","02-Jan-18 08:36 AM","on second attempt","",""
"397634699041701890","Travar#9492","02-Jan-18 08:36 AM","else if (tileY == spaceY + 1){
            place = board[tileY][tileX];
            board[spaceY][spaceX] = place;
            board[tileY][tileX] = 0;
            fprintf(tfile, ""--SPACE Y: %i\n--TILE Y: %i\n"", spaceY, tileY);
            fprintf(tfile, ""Y + 1 CODE FIRED\n\n\n"");
        }","",""
"252555661630636032","mcheisenburglar#8092","02-Jan-18 08:36 AM","i'm not completely sure, but i think this *might* be the same problem that was explored in last year's Week 4 lecture about swapping x and y. basically the idea was there, and you would thik it would work as expected, but as soon as the function returned to main, the values would just stay the same.","",""
"397634699041701890","Travar#9492","02-Jan-18 08:36 AM","will fire","",""
"252555661630636032","mcheisenburglar#8092","02-Jan-18 08:36 AM","as it was a problem with local variables and what swapping inside of functions actually did. the fix around that was done using pointers, but that's not something you learn in Week 3 so you should not be expected to use them here.","",""
"397634699041701890","Travar#9492","02-Jan-18 08:37 AM","Yes.  That was my thinking.","",""
"397634699041701890","Travar#9492","02-Jan-18 08:37 AM","It's something to do with the reference values not being updates","",""
"397634699041701890","Travar#9492","02-Jan-18 08:37 AM","like a shallow copy being made","",""
"397634699041701890","Travar#9492","02-Jan-18 08:37 AM","I have seen others doing similar solutions so I'm not sure what to do, but i'm at a hard wall now","",""
"397634699041701890","Travar#9492","02-Jan-18 08:38 AM","I've rebuilt the function up from scratch like 6 or 7 times","",""
"397634699041701890","Travar#9492","02-Jan-18 08:38 AM","But i've not really heard of anyone else having an issue with pointers","",""
"397634699041701890","Travar#9492","02-Jan-18 08:38 AM","in this particular psety","",""
"252555661630636032","mcheisenburglar#8092","02-Jan-18 08:38 AM","so place right now is just a temp int, right? to make the swap?","",""
"397634699041701890","Travar#9492","02-Jan-18 08:38 AM","that's right","",""
"397634699041701890","Travar#9492","02-Jan-18 08:39 AM","i need to go to the gym, i'm actually behind schedule because of this thing, but i'm really not sure what to do","",""
