AuthorID,Author,Date,Content,Attachments,Reactions
"283174862673936384","ghost#8871","03-Jan-18 05:35 PM","Hello. I just finished Week 0's problem set (Scratch program) and according to the instructions step 2 should've been out by January 2 for CS50x 2018. Any update?","",""
"368743416814632981","empiray#0088","03-Jan-18 05:42 PM","@ghost  i have the exact same problem, i have no idea how to complete problem set for week 0","",""
"283174862673936384","ghost#8871","03-Jan-18 05:49 PM","@empiray lol. guess we'll just have to wait. 2018 sure kicked with a bang I guess. I'll hit the bed for now.","",""
"315955543724523520","FrackGoose#4446","05-Jan-18 07:54 AM","Just wanted to say that I'm 2.5 hrs into building the Scratch game and having a blast :) don't be afraid to Google any steps you're stuck on or look at other projects! I couldn't figure out how to rest the game when finished, and some searching helped a ton!","",""
"261966294419505153","keechma#4525","05-Jan-18 05:25 PM","Hey, is it okay to use free 2d assets for this Week 0 problem set?","",""
"315955543724523520","FrackGoose#4446","05-Jan-18 08:18 PM","They used licensed characters in the examples so I'm assuming so as long as you only use it for the assignment.","",""
"393854278764068875","curiouskiwi#1671","05-Jan-18 11:25 PM","@vblazenka#4525 yes","",""
"283174862673936384","ghost#8871","06-Jan-18 06:12 AM","@empiray step 2 on submission for Week 0's problem set is out. It's just a Google Form to fill out. Already did mine.","",""
"368743416814632981","empiray#0088","06-Jan-18 12:44 PM","@ghost thanks","",""
"188840519449837572","борзый Медведь#5483","10-Jan-18 01:44 AM","how can the top block be removed without deleting the blocks attached underneath it?","",""
"393854278764068875","curiouskiwi#1671","10-Jan-18 01:48 AM","you have to drag the ones below off to the side first","",""
"160952319993708556","FrogBoy#4524","16-Jan-18 02:37 AM","Hey fellas, i'm pretty new to the whole CS50 thing. Do I send my project to Github or is that only for the University students?","",""
"393854278764068875","curiouskiwi#1671","16-Jan-18 02:41 AM","Hi @FrogBoy edX students also use github for submissions. Please follow the instructions here:   https://docs.cs50.net/2018/x/psets/0/pset0.html#how-to-submit","",""
"160952319993708556","FrogBoy#4524","16-Jan-18 02:41 AM","thank you @curiouskiwi","",""
"403919485242966026","DeGreat (Africa)#3258","19-Jan-18 04:37 PM","Hello everyone, I recently joined and I m new to the CS50. I would like to have more guidelines on Week 0","",""
"322734034964840448","Tales R.#6852","19-Jan-18 06:14 PM","https://scratch.mit.edu/projects/179145117/#editor","",""
